Rg,Ree
0.868773,2.006
0.845692,2.018
0.857751,2.052
0.844318,1.845
0.845207,1.844
0.883226,1.448
0.905586,1.5
0.91594,1.411
0.9615,1.82
0.927421,1.482
0.94833,1.781
0.94589,1.844
0.9332,1.701
0.948061,1.72
0.949856,1.725
0.953097,1.798
0.959099,1.647
0.954422,1.763
1.16734,2.845
1.08535,2.263
1.04375,2.032
0.854379,1.906
0.835438,1.8
1.06159,2.129
1.07431,2.172
1.10508,2.28
1.12185,2.444
1.14695,2.572
1.13885,2.649
0.920559,2.054
0.921879,2.082
0.916964,2.077
0.909265,2.14
0.909712,2.113
0.896892,2.162
0.906556,2.179
0.932477,2.108
0.924833,1.248
0.922926,1.374
0.942481,1.831
0.943198,1.871
0.948921,1.957
0.902274,1.871
0.922796,2.019
0.919136,1.27
0.92529,2.082
0.939254,2.162
0.936068,2.108
0.882671,2.371
0.906571,1.971
1.2147,3.244
0.909543,2.107
0.939231,2.025
1.21476,2.929
0.907084,2.025
0.939098,2.073
1.32898,3.527
0.949431,2.37
1.30804,3.542
1.31475,3.422
1.28776,3.456
1.27049,3.589
1.27344,3.574
0.945779,2.088
0.932901,2.247
0.941797,2.25
1.26103,3.476
0.960267,2.147
0.894939,1.202
0.944225,2.11
0.949645,2.109
0.874385,2.255
0.877038,2.148
0.876125,2.253
0.87953,2.268
0.867781,1.953
0.867153,1.898
0.859021,1.876
0.853076,1.863
0.909242,2.261
0.942077,1.285
0.91709,1.34
0.919184,1.525
0.711059,2.26
0.727819,2.266
0.719982,2.327
0.897621,2.072
0.89202,2.009
0.911459,2.241
0.920027,2.308
0.791608,1.757
0.793047,1.766
0.779961,1.787
0.872006,2.019
0.79249,1.821
0.781563,1.879
0.835388,1.816
0.776997,1.825
0.775574,1.708
0.78408,1.76
0.769721,1.653
0.776005,1.612
0.965247,1.912
0.949418,1.905
0.989318,1.934
0.774224,1.557
0.77041,1.425
0.805314,1.833
0.802174,1.822
0.815032,1.795
0.945676,2.046
0.922313,1.993
0.92354,2.056
0.91454,2.068
0.782508,1.37
0.92481,2.156
0.776076,1.379
0.76774,1.27
0.777581,1.332
0.794376,1.832
0.750377,1.184
0.85111,2.272
0.850799,2.194
0.800534,1.875
0.788299,1.797
0.841512,1.906
0.78425,1.891
0.75952,1.093
0.748937,1.054
0.757134,1.157
0.741359,0.999
0.760463,1.066
0.908406,1.919
0.872298,1.96
0.743165,1.124
0.735518,1.088
0.726752,1.008
1.54381,3.044
0.732201,1.054
0.741839,1.024
1.52473,3.118
1.49768,3.205
1.53576,3.136
0.911818,1.791
1.56928,3.669
0.877207,1.854
0.749446,1.216
0.765263,1.278
0.75626,1.375
0.853521,1.623
0.83388,1.617
0.752546,1.22
0.839719,1.74
0.868187,1.743
0.909908,1.915
0.931553,2.68
0.942507,2.598
0.884959,1.93
0.873053,1.87
0.925541,2.502
0.8901,1.835
0.927764,2.437
0.926099,2.439
0.940713,2.521
0.86434,1.687
0.871158,1.744
0.867145,1.669
0.869342,1.624
0.996449,2.088
1.00444,2.159
0.996133,2.003
0.985289,2.043
0.987091,2.074
0.995647,2.122
0.925676,2.16
0.934531,2.255
0.938165,2.241
0.943477,2.261
0.919257,2.138
0.936943,2.305
0.86373,2.56
0.856193,2.461
0.86255,2.517
0.899165,1.602
0.908439,1.556
0.897648,1.459
0.890848,1.525
0.908088,1.631
0.909968,1.626
0.9009,1.594
0.897778,1.564
0.903382,1.632
0.885224,2.177
0.891578,2.072
0.860823,2.416
0.8885,1.56
0.880126,1.548
0.895603,1.523
0.912473,2.021
0.893891,2.116
0.866096,2.141
0.877105,2.265
0.881199,2.19
0.883443,2.105
0.904773,1.588
0.895411,1.562
0.858591,2.173
0.937788,2.535
0.918115,2.555
0.930057,2.651
0.930144,2.114
0.924056,2.566
0.904576,2.527
0.91361,2.647
0.882478,1.604
0.859596,1.577
0.861945,1.603
0.86549,1.574
0.938598,2.118
0.942023,2.257
0.97446,2.248
0.902661,1.619
0.918506,1.713
0.891032,1.577
0.91534,1.663
0.918204,1.742
0.930186,1.706
0.918841,1.659
0.931753,1.706
0.91771,1.898
0.914706,1.805
0.959544,2.909
0.958776,2.91
0.962186,2.857
0.956821,2.829
0.921299,1.627
0.896456,1.559
0.924551,1.59
0.892532,1.598
0.909589,1.558
0.898572,2.048
0.907911,2.248
0.884744,1.538
0.87015,1.5
0.885811,1.607
0.886602,1.579
0.884614,1.527
0.888283,2.121
0.876419,1.913
0.88236,1.986
0.8965,1.641
0.899522,1.621
0.886625,1.606
0.885243,1.589
0.88294,1.533
0.890563,2.23
0.89012,2.187
0.870994,2.296
0.893858,2.47
0.88421,2.425
0.876767,1.576
0.906003,2.534
0.909883,2.524
0.88825,2.333
0.890057,1.808
0.883419,1.799
0.882223,1.808
0.878514,1.932
0.955272,2.791
0.905157,2.051
0.892031,1.974
0.888364,1.86
0.887231,2.633
0.876185,2.636
0.840727,1.424
0.850726,2.351
0.878282,2.466
0.885478,2.602
0.882878,2.582
0.896563,2.666
0.876891,2.586
0.865204,2.452
0.902205,2.52
1.02084,2.375
0.999527,2.136
0.987989,2.038
1.00694,2.083
1.18652,2.552
1.1857,2.627
1.06671,2.565
1.08341,2.533
1.17575,2.729
1.23282,2.717
1.18075,2.707
0.774261,1.526
1.23128,2.728
1.21817,2.78
1.23538,2.76
1.19633,2.644
0.895045,1.43
0.736297,1.438
0.752317,1.458
1.14433,2.551
1.16904,2.589
1.16624,2.734
1.18646,2.801
0.753563,1.507
0.75271,1.514
0.749832,1.528
1.00554,2.83
0.996215,2.894
0.874828,1.58
0.864459,1.642
0.860094,1.573
0.897976,1.964
0.872576,1.898
0.867721,1.867
0.894999,1.682
0.902193,1.582
0.912335,1.425
0.903454,1.6
0.911833,1.664
0.920313,1.586
0.900478,1.356
0.8815,1.555
0.903481,1.773
0.899153,1.726
0.907985,1.505
0.889533,1.489
0.963192,2.021
0.944496,1.895
0.926061,1.676
0.979743,2.313
0.904278,1.758
0.919122,1.709
1.01762,2.494
0.906568,1.658
1.0323,2.51
1.05945,2.658
1.06374,2.654
0.781087,2.419
0.789467,2.463
0.911748,1.709
0.775385,2.304
0.925069,2.663
0.923744,2.583
0.91015,2.562
0.928533,2.598
0.918901,2.715
0.894033,1.618
0.88972,1.553
0.895207,1.559
0.903857,1.586
0.89546,1.631
0.898433,1.61
0.938593,2.923
0.945864,2.699
0.952013,2.794
0.923296,2.653
0.939722,2.759
0.921612,2.7
0.932061,2.728
0.907641,2.605
0.920132,2.73
0.88823,1.593
0.887348,1.679
0.883817,1.641
0.908433,1.683
0.934996,2.808
0.948262,2.877
0.941943,2.752
0.892528,1.61
0.980331,3.005
0.907827,1.647
0.893844,1.651
0.882824,1.623
0.888544,2.516
0.935938,2.621
0.951272,2.627
1.23496,3.16
1.00829,2.627
0.9012,1.619
0.892425,1.681
1.23418,3.292
1.24837,3.409
0.881178,1.739
0.88485,1.799
0.866572,1.7
0.876634,1.638
0.885751,0.753
0.911442,0.708
0.914019,0.751
0.894188,1.728
0.894884,1.659
0.956647,2.105
0.935612,2.142
0.958701,2.191
0.89399,1.718
0.88893,1.528
1.04312,2.675
1.0083,2.739
1.0244,2.774
0.99683,2.782
0.995938,2.361
0.997994,2.847
0.971358,2.666
0.966009,2.596
0.964452,2.565
0.995766,2.751
0.810987,1.893
0.953408,2.647
1.0089,2.697
1.01329,2.696
0.991798,2.594
0.989533,2.509
0.799219,1.847
0.810702,1.994
0.976986,2.549
0.96123,2.468
1.01846,2.529
1.03202,2.489
1.07736,2.697
1.10129,2.855
1.08021,2.812
1.09272,2.879
0.976921,2.559
0.981846,2.533
0.95053,2.562
0.989112,2.661
0.960778,2.271
0.885421,2.41
0.89612,2.36
0.877992,2.228
0.854306,2.17
0.895033,2.361
0.882537,2.239
0.884001,2.279
0.896766,2.377
0.953026,2.013
0.873987,2.278
0.902856,2.39
0.907915,2.334
0.908092,2.29
0.785708,2.282
0.814218,2.396
0.799954,2.41
0.881646,2.243
0.796265,2.384
0.858389,2.22
1.02179,2.351
0.782236,2.186
1.02845,2.495
0.79231,2.198
0.851171,1.847
0.850073,1.791
0.790479,2.17
0.868231,1.928
0.90683,2.23
0.857829,1.788
0.880566,2.226
0.881341,2.262
0.895632,2.257
0.893025,2.26
0.970691,2.062
0.816963,1.693
0.798146,2.132
0.797807,2.07
0.804623,2.139
0.926494,3.224
0.937927,3.282
0.951491,3.223
0.952401,3.359
0.933449,3.299
0.867558,1.174
0.873085,1.176
0.887972,1.372
0.857872,1.103
0.861435,1.215
0.87148,1.278
0.884537,1.196
0.870193,1.19
0.751415,2.116
0.753954,2.149
0.882821,1.225
0.765344,2.286
0.876703,1.161
0.857679,1.221
0.784365,2.413
0.764383,2.32
0.757437,2.207
0.769521,2.198
1.0201,3.02
0.784959,2.162
0.865507,2.601
0.884256,2.632
0.896931,2.722
0.910951,2.631
0.917903,2.669
0.935353,2.746
0.910511,2.632
0.773072,2.22
0.786066,2.262
0.797783,2.344
0.867582,1.564
0.890526,1.583
0.887725,1.473
0.869562,1.433
0.999233,3.031
1.03129,3.23
1.05074,3.173
0.95145,3.07
0.93871,2.954
0.945441,3.068
0.94538,3.036
0.864967,1.591
0.874963,1.522
0.799324,2.186
0.787317,2.148
0.806517,2.236
0.850935,1.483
0.875829,1.534
0.936725,1.944
1.26036,2.935
1.24472,2.963
0.9408,2.006
0.935056,2.003
1.25211,3.085
1.2108,3.222
1.23355,3.253
0.980143,3.001
0.96516,2.867
1.23652,3.27
0.968281,2.937
0.984934,2.946
0.948434,1.175
0.968004,1.201
0.954044,1.194
0.989429,2.911
0.971974,1.272
0.986313,2.883
0.950765,1.271
0.940293,1.395
0.970444,1.55
0.836411,1.937
0.834792,1.911
0.841864,1.988
0.840018,1.978
0.862085,2.04
0.772451,2.07
1.02453,2.889
1.05862,3.009
1.0394,3.035
1.05523,3.065
1.04586,3.025
0.792518,2.167
0.992258,2.815
0.79358,2.18
0.794115,2.168
0.880233,1.694
0.870015,1.658
0.783984,2.119
0.862553,1.61
0.860985,1.652
0.780994,2.031
1.08735,3.208
1.0571,3.06
0.784596,2.054
0.859106,1.658
0.865133,1.653
0.860934,1.609
1.01948,2.756
1.0266,2.79
0.88291,1.566
0.886564,1.515
0.863897,1.588
0.864836,1.541
0.880969,1.517
0.865781,1.537
0.865465,1.491
1.00107,2.911
1.31268,3.476
1.26414,3.283
1.25846,3.317
1.23377,3.306
1.28986,3.576
1.27796,3.477
0.866683,1.543
1.28177,3.633
1.26357,3.414
0.871176,1.614
0.873285,1.453
0.888634,1.503
1.23129,3.49
1.23256,3.53
1.24241,3.596
1.25193,3.553
1.28187,3.72
1.27164,3.882
1.26234,3.909
1.25212,4.065
0.937709,1.567
1.11884,3.202
1.12118,3.249
1.26186,4.2
1.23003,4.201
1.25435,4.129
1.30833,3.958
0.867697,2.14
0.954676,1.549
0.938059,1.704
0.94,1.711
0.924833,1.752
0.957659,1.729
0.964352,1.953
0.952388,1.938
0.950009,1.86
0.943849,1.903
0.951864,1.87
0.995853,1.839
0.988445,1.734
0.863038,2.342
0.885642,2.303
0.880854,2.412
0.86725,2.377
1.05259,2.673
1.10153,2.985
1.03914,2.453
0.900043,2.355
0.899816,2.493
1.09333,2.819
0.963142,1.737
0.926897,1.796
0.925382,1.754
1.0868,3.348
1.08353,3.426
0.902212,1.645
1.0956,3.406
1.11063,3.478
1.10019,3.438
0.852488,2.24
1.16892,3.589
1.15154,3.397
1.13459,3.431
1.1499,3.436
1.28748,3.985
1.12721,3.434
1.1185,3.28
1.13945,3.317
1.30747,3.518
1.32996,3.594
1.08233,3.171
1.07805,3.157
1.07887,3.052
1.00789,2.181
0.936282,2.29
0.947686,2.25
0.938689,2.198
0.91904,2.144
0.917341,2.192
1.04149,2.127
1.09415,2.235
1.12538,2.309
0.892392,1.727
0.895703,1.65
0.87296,1.608
0.881283,1.669
0.896371,1.722
0.920297,1.635
1.1412,2.366
0.934809,2.159
0.936212,1.639
0.900432,1.548
1.29826,3.641
1.26533,3.653
1.30078,3.715
1.29587,3.563
1.17458,3.319
1.1751,3.31
1.18633,3.392
0.960932,1.902
0.928963,1.813
0.938472,1.836
0.926061,2.082
0.928995,2.023
0.927464,1.907
0.927212,1.769
1.17487,3.085
1.14668,2.986
1.10154,2.764
1.09823,2.663
1.12203,2.589
1.12809,2.508
1.13666,2.564
1.36349,2.924
1.13406,2.787
1.12924,2.53
1.17005,2.612
1.19474,2.813
1.18955,2.952
1.35694,3.013
1.35066,2.966
1.18686,3.03
1.28685,3.156
1.24329,3.134
1.24278,3.342
1.13483,2.384
1.08526,2.233
1.0767,2.235
1.25352,3.522
1.24354,3.551
1.22605,3.444
1.1709,2.782
1.14951,2.585
1.16119,2.619
1.07797,1.902
1.03801,1.825
0.927375,2.718
0.919969,2.653
0.927117,2.609
1.0739,1.791
1.06569,1.782
1.07235,1.766
1.08242,1.752
0.94177,2.876
0.922975,2.81
0.931548,2.803
0.852609,1.742
0.910578,2.563
0.93942,2.741
0.745118,1.921
0.743202,1.965
0.760442,2.026
0.927316,2.781
1.15843,3.42
1.14521,3.322
1.12802,3.325
1.12202,3.319
1.1646,3.389
1.14332,3.325
1.00768,3.209
0.977479,3.176
0.879628,1.534
0.864201,1.516
0.858873,1.433
0.881056,1.476
1.01218,3.265
0.866014,1.463
0.876566,1.525
1.0103,3.256
0.846263,1.389
0.846541,1.449
0.877356,1.443
1.16004,2.771
1.18074,2.964
1.17079,2.972
1.17889,2.974
1.23225,3.105
1.27417,3.163
1.06321,3.553
1.22661,3.004
1.29766,3.204
1.30656,3.307
1.29634,3.428
1.03109,3.369
1.05362,3.448
1.06411,3.352
1.25121,2.858
0.906808,1.445
1.25563,3.001
1.2749,3.089
1.24764,2.96
1.24246,2.961
1.26689,2.998
0.764474,2.291
0.92128,1.66
0.914612,1.803
0.770681,2.331
0.76721,2.223
0.750232,2.169
0.898775,1.565
0.90784,1.596
0.925049,1.582
0.902706,1.487
0.770515,2.345
0.787233,2.365
0.777881,2.345
0.898611,1.622
0.891728,1.531
0.89678,1.522
0.765519,2.13
0.894026,1.58
0.879782,1.492
0.886198,1.483
0.908936,1.494
0.885853,1.426
0.900451,1.437
0.875935,1.432
0.886012,3.006
1.25815,3.721
1.27724,3.699
1.26848,3.692
1.28238,3.68
1.26779,3.667
1.29926,3.534
1.30868,3.375
0.780935,2.166
0.879031,1.382
0.883788,1.35
0.885866,1.432
0.895776,1.413
0.887891,1.404
0.889503,1.307
0.883242,2.419
0.888445,2.332
0.882131,2.379
0.947148,1.988
0.942803,1.923
0.935936,1.976
0.928503,1.893
0.963197,2.044
0.976843,2.011
0.983046,1.928
0.962678,1.851
0.94829,1.887
0.861358,2.135
0.864296,2.267
0.891972,1.5
0.893178,1.5
0.894423,1.542
0.879395,1.513
0.890613,1.544
0.923688,1.674
0.91611,1.588
0.92644,2.253
0.92222,2.207
0.941057,2.239
0.942885,2.341
0.957705,2.272
0.867131,1.52
0.866923,1.519
1.20598,3.697
1.18391,3.712
1.18694,3.606
1.15976,3.545
1.17861,3.555
1.17788,3.569
1.18797,3.572
1.19294,3.504
0.798753,2.383
0.796576,2.336
0.803148,2.341
0.802993,2.352
0.799523,2.397
1.16651,3.5
1.15268,3.433
0.882602,1.811
0.882011,1.752
0.902785,1.867
1.11211,3.463
1.10774,3.376
1.10447,3.333
1.08675,3.275
1.10243,3.407
0.752896,2.249
1.11306,3.418
1.07132,3.278
1.0904,3.251
1.10081,3.309
1.08079,3.167
1.1037,3.311
1.10993,3.342
1.12526,3.383
1.14799,3.608
1.09633,3.265
1.11728,3.393
1.09718,3.298
0.9309,1.556
0.921433,1.546
0.97721,1.663
0.979567,1.612
0.950653,1.577
0.950618,1.665
1.18619,3.226
1.19739,3.256
0.941389,1.447
0.93909,1.473
1.2717,3.139
1.27366,3.096
0.93519,2.001
1.20507,3.363
0.937177,2.176
0.898603,3.161
0.90594,3.249
0.912555,3.304
0.95841,2.317
0.922904,2.109
0.939353,1.594
0.930277,1.67
0.935045,1.656
0.940279,1.603
0.898333,3.18
0.893917,3.185
1.00827,2.529
1.00481,2.367
0.951432,3.355
0.988927,2.401
0.959915,2.175
0.949241,2.256
0.969672,2.374
1.12895,3.471
0.901685,3.101
0.887098,3.012
0.925519,2.161
0.896981,2.021
0.913881,2.178
0.908444,2.119
1.26957,3.328
1.27133,3.364
1.28151,3.214
1.265,3.179
1.26199,3.188
1.21597,3.329
0.942821,3.325
1.27652,3.182
0.961337,3.334
0.941908,3.212
0.944538,3.312
0.889283,2.704
0.885238,2.6
0.886027,2.644
1.3538,2.61
1.32412,2.692
0.923531,3.239
0.93391,3.27
1.25789,2.911
1.22999,3.137
0.939198,3.355
0.951573,3.418
1.20465,3.188
1.23777,3.146
1.23602,3.225
1.21667,3.191
1.24424,3.171
1.23768,3.262
1.2339,3.238
0.843977,1.596
1.27272,2.996
1.26863,3.094
0.865126,1.504
0.864133,1.404
0.851994,1.401
0.893835,1.818
0.914036,1.897
0.845092,1.397
0.849298,1.435
0.847905,1.47
1.29616,2.955
0.927301,1.846
0.919282,1.9
1.296,2.945
0.858794,1.638
0.91299,1.851
0.936777,1.929
0.925944,1.604
0.861803,1.653
0.921938,1.502
0.913624,1.628
0.902151,1.453
0.889669,1.497
0.968697,1.673
0.937274,1.613
0.953742,1.555
0.880024,1.535
0.89291,1.553
0.732305,1.578
0.937357,1.592
0.945031,1.473
0.711022,1.632
0.721101,1.639
0.721031,1.729
1.04713,3.108
1.04999,3.26
1.08571,3.327
1.06549,3.108
1.03105,3.021
1.02276,2.918
1.04706,3.106
0.949846,1.743
0.941154,1.779
0.94095,1.706
0.905423,3.061
0.927706,1.707
0.900495,3.06
0.880764,2.963
0.893151,2.996
0.916699,3.031
0.885549,3.016
0.903272,3.074
0.940215,1.417
0.942692,1.438
0.926645,3.063
0.746484,2.077
1.22533,3.69
1.24973,3.657
0.777887,2.023
0.790559,2.239
0.77132,2.012
1.22289,3.569
1.22613,3.557
1.24566,3.554
1.25466,3.564
1.12722,3.621
1.1268,3.614
1.09882,3.476
1.10475,3.53
0.968701,3.224
0.956866,3.242
0.976398,3.286
0.954487,3.262
1.03341,3.139
0.807235,1.883
1.28828,3.486
1.31514,3.616
1.2716,3.559
1.23717,3.406
0.969597,3.283
0.957422,3.252
0.938042,3.241
0.917973,3.179
0.815858,2.174
0.830922,2.099
1.34339,3.955
1.01099,3.054
1.00889,2.997
1.03828,3.006
0.996289,2.765
0.988299,2.682
1.01475,2.726
0.982976,2.641
0.984102,2.656
0.980518,2.698
0.784256,2.471
0.785186,2.571
0.908595,2.908
0.774414,2.492
0.775999,2.422
1.00747,2.871
0.774485,2.451
0.792598,2.567
1.03383,2.984
1.05335,3.016
0.889862,2.888
0.874277,2.853
0.902449,2.945
0.907385,2.982
0.891451,2.934
0.892857,2.92
1.27272,3.538
1.30975,3.663
1.298,3.482
1.24906,3.399
1.2131,3.293
1.23518,3.321
1.33186,3.555
1.34073,3.643
0.897165,2.866
1.04499,3.146
0.880784,2.864
1.3071,3.509
1.35189,3.635
1.34103,3.728
1.3148,3.627
1.03421,2.966
1.07157,3.013
0.861877,2.913
0.847937,2.82
0.841658,2.718
0.847457,2.688
0.863359,2.81
0.863331,2.806
1.29571,3.48
1.28964,3.568
1.32513,3.656
1.25891,3.429
1.15009,3.437
1.1176,3.582
1.11462,3.629
0.965837,1.435
0.947392,1.23
0.935323,1.269
0.964707,1.357
0.939072,1.419
0.791914,0.96
1.21046,3.337
0.941644,1.515
0.849573,2.862
0.863503,2.909
0.943911,1.372
0.913799,1.198
0.857164,2.767
0.932568,1.076
0.92978,1.217
0.936724,1.19
0.849252,2.77
0.952017,1.159
0.853137,2.79
0.866035,2.862
0.844814,2.702
0.846636,2.694
0.834549,2.654
0.843298,2.643
0.840194,2.628
0.959196,1.577
0.954985,1.672
0.952209,1.697
0.972437,1.746
0.968738,1.767
0.760406,1.607
0.762499,1.68
0.773452,1.657
0.779874,1.666
0.776969,1.558
0.967056,1.438
0.961059,1.535
0.957626,1.503
0.946437,1.287
0.795474,1.537
0.778127,1.593
0.777516,1.619
0.973924,2.859
0.780262,1.536
0.773269,1.472
0.957685,2.772
0.786343,1.567
0.797938,1.502
0.799515,1.618
0.785897,1.707
0.789557,1.72
0.795299,1.573
1.23161,3.867
1.16371,3.65
1.20003,3.742
0.919424,2.547
0.911767,1.723
0.914921,2.458
0.908441,2.487
0.941493,2.603
0.921755,2.477
0.924165,2.539
0.924522,2.557
1.21695,3.828
0.736495,2.181
0.734549,2.121
0.731191,2.155
0.725312,2.128
0.737239,2.222
1.209,3.772
1.22298,3.79
1.20929,3.762
1.19686,3.781
0.93727,1.834
0.957728,1.692
1.17557,3.638
0.962027,1.756
0.939376,1.776
1.15813,3.556
1.11131,3.371
1.07067,2.259
1.07352,2.213
1.05684,2.214
0.955462,1.714
0.966525,1.632
0.964078,1.506
1.03926,2.338
0.941325,1.564
0.938342,2.369
1.19419,3.838
1.17232,3.752
1.19863,3.854
0.951047,1.623
0.893097,2.714
0.943346,1.457
0.92708,1.634
0.917475,1.627
0.918758,1.712
0.907522,2.559
0.906769,2.507
0.937594,2.76
0.726292,0.774
0.718368,0.839
0.734009,0.801
0.954182,2.773
0.966001,2.851
0.725926,0.712
0.734784,0.735
1.28339,3.428
1.30033,3.559
1.31917,3.58
0.990939,2.836
1.00902,2.866
0.977443,2.676
0.997145,2.827
1.29578,3.673
1.27403,3.532
1.00808,2.922
1.03444,2.961
0.914141,1.371
0.915242,1.43
0.951774,1.592
1.19511,3.234
0.936272,1.494
0.955525,1.507
1.05835,2.894
1.05324,2.917
1.04137,2.78
1.00589,2.723
1.01165,2.772
0.995747,2.518
1.3551,3.612
0.994228,2.493
0.992202,2.64
0.996479,2.618
0.9911,2.706
0.775562,2.14
0.752751,1.989
0.966862,2.37
0.97884,2.549
0.895126,1.574
0.903448,1.594
0.918325,1.771
0.892983,1.76
0.903385,1.725
0.897716,1.657
0.892606,1.775
0.971475,2.836
0.905195,1.766
0.896971,1.788
0.907482,1.79
0.74991,2.004
0.76526,2.123
0.889548,1.671
0.741659,2.054
0.753091,2.033
0.756243,2.033
0.75777,2.084
1.16204,3.391
1.15498,3.507
1.20228,3.696
1.25997,3.851
1.25259,3.771
1.24382,3.678
1.13923,3.571
1.17516,3.65
1.28632,3.939
1.27974,3.945
1.22988,3.718
1.22517,3.75
1.20428,3.763
1.19451,3.525
1.2651,3.915
1.22742,3.781
1.21443,3.634
0.77481,2.195
1.1646,3.525
1.17394,3.577
1.14649,3.417
0.948175,2.943
0.917356,2.731
1.1174,3.107
0.92013,2.659
0.922465,2.634
0.960162,2.697
0.773933,2.236
0.767366,2.206
0.749112,2.213
0.759469,2.209
0.766629,2.141
0.785046,2.162
0.781383,2.202
1.16256,3.268
1.15844,3.148
0.761022,2.049
1.20898,3.348
0.948328,2.608
0.909559,2.535
0.930758,2.61
1.15646,3.227
0.792862,1.996
0.796346,2.039
0.959166,2.517
0.915093,2.539
0.893308,2.47
0.792617,2.007
0.894223,2.531
0.896598,2.454
0.945032,1.843
0.890838,2.44
0.952279,1.802
0.934264,1.78
0.926259,1.582
0.954049,1.694
0.911058,1.662
0.932993,2.549
0.948131,2.508
0.966835,2.541
0.940582,2.341
0.968077,2.501
0.972689,2.533
0.980889,2.574
0.976471,2.397
0.848172,2.593
0.969537,2.373
0.976587,2.388
0.951042,2.295
0.958432,2.439
0.84017,2.34
0.934867,1.553
0.935289,1.603
0.933798,1.654
0.839959,2.327
0.852138,2.301
0.83201,2.317
0.924752,1.71
0.939819,1.691
0.925991,1.565
0.929122,1.492
0.891388,1.672
0.891521,1.549
0.918643,1.497
0.931242,1.999
0.900406,1.887
0.995974,3.039
1.00877,3.095
0.87027,1.726
0.859622,1.669
0.876683,1.678
0.889176,1.757
0.897961,1.732
0.84639,1.248
0.874097,1.278
0.847305,1.307
0.872153,1.318
0.855065,1.386
0.930607,1.615
0.946373,1.658
0.951199,1.743
0.877628,1.349
0.898761,1.413
0.961555,1.749
0.899613,1.33
0.902507,1.019
0.915689,1.026
0.902786,0.979
0.869055,1.418
0.85542,1.429
0.858235,1.482
0.927805,1.754
0.92993,1.588
0.933197,1.035
1.2201,3.459
1.23099,3.515
1.231,3.587
0.933876,1.169
0.949166,1.129
1.24863,3.683
1.24471,3.71
1.2554,3.724
1.31342,3.915
1.30733,3.848
1.30192,3.809
1.26635,3.631
1.2231,3.405
1.22162,3.444
1.20574,3.335
1.27091,3.551
0.871512,1.112
1.22486,3.552
1.22284,3.597
1.26939,3.565
1.2525,3.511
0.876101,1.032
0.873501,1.064
0.866186,1.042
0.86516,1.047
1.24779,3.61
1.07109,2.861
1.07931,2.877
1.32684,3.758
1.33243,3.8
0.929592,1.594
0.936764,1.549
0.933782,1.56
0.940774,1.555
0.947811,1.43
0.950897,1.47
1.13632,3.339
0.95223,1.403
0.862957,1.258
1.09637,3.246
1.11208,3.271
1.10519,3.202
0.74784,1.559
0.790113,1.552
0.774975,1.565
0.797531,1.588
0.794715,1.55
0.900129,2.591
1.05523,3.068
1.08779,3.18
1.1014,3.199
1.10038,3.109
1.09411,3.18
0.907832,1.152
0.930828,1.299
0.91157,1.471
0.929797,1.336
0.92868,1.612
0.900135,1.35
0.896356,1.332
0.932172,1.461
0.922517,1.653
0.898684,1.385
0.814283,1.387
0.827224,1.416
0.839781,1.424
0.901542,1.378
0.816571,1.377
0.81021,1.441
0.93406,1.341
0.943601,1.356
0.924477,1.294
0.948423,1.363
0.938886,1.281
0.927981,1.292
0.938525,1.373
1.36887,2.764
1.36434,2.903
0.932566,1.349
0.944631,1.407
0.943383,1.379
1.37309,3.011
1.33204,3.001
1.29904,3.141
0.89319,1.296
0.882963,1.225
0.888399,1.31
0.893429,1.293
0.902819,1.385
0.88751,1.277
0.938283,1.435
0.952592,1.391
0.952236,1.36
1.21366,3.307
1.23653,3.256
1.20114,3.248
1.23211,3.218
0.880551,1.244
0.862559,1.267
0.929279,1.428
0.87473,1.271
0.942464,1.516
1.32233,2.845
0.954265,1.479
0.971921,3.135
0.997698,3.277
1.04104,3.283
0.972824,1.459
1.04141,3.302
1.02615,3.201
1.06347,3.273
1.05735,3.186
1.06959,3.206
0.919725,1.128
0.936962,1.132
0.941926,1.147
0.958273,1.207
1.39468,3.755
1.41541,3.587
0.937666,1.17
0.945442,1.257
0.944077,1.375
1.09321,2.587
0.931894,1.269
0.933531,1.275
0.804583,2.316
0.797512,2.316
0.80622,2.385
1.15524,2.948
0.915081,1.375
0.947565,1.454
1.17501,2.986
1.19046,3.047
1.13453,2.855
1.11467,2.852
0.937212,1.42
0.939934,1.331
0.952768,1.295
1.00447,2.339
1.052,2.443
1.01772,2.194
1.04201,2.269
1.01689,2.121
1.03931,2.308
0.968973,2.461
0.960632,2.409
0.956784,1.404
0.942788,1.42
0.957894,1.426
0.930584,2.252
0.938685,1.384
0.929756,1.528
0.943519,1.453
0.934704,1.434
0.943256,1.512
0.925614,1.488
0.958202,1.49
0.932017,1.363
0.939897,1.369
0.946091,1.529
0.942188,1.48
0.949436,1.543
1.57282,2.428
1.57593,2.57
1.55625,2.609
1.62181,2.632
1.63607,2.481
1.63656,2.466
0.93339,1.3
1.66254,2.423
0.936134,1.311
0.933247,1.417
0.926003,1.441
0.93007,1.429
0.83195,1.443
0.868251,1.443
0.920982,1.345
0.921571,1.417
0.90866,1.335
0.916785,1.391
0.812,1.515
0.806594,1.588
0.814892,1.626
0.822647,1.554
0.824725,1.517
0.908003,1.496
0.892325,1.44
0.896526,1.362
0.91723,1.459
0.778305,2.163
0.763731,2.005
0.763454,2.021
0.767385,2.086
0.748758,2.041
0.943742,1.454
0.934345,1.421
