Rg,Ree
1.00149,2.928
1.00079,2.894
0.999249,2.952
0.969674,2.764
0.993184,2.764
0.828999,2.233
0.838585,2.164
0.831204,2.114
0.83713,2.083
0.827028,1.99
0.818352,1.986
0.819902,1.907
0.982094,2.884
0.833007,2.053
0.94975,2.789
0.947444,2.768
0.934399,2.763
0.82393,1.866
0.823567,1.856
0.823231,1.897
0.794724,0.983
0.814793,1.803
0.832171,1.776
1.07583,2.2
1.05534,2.229
0.998216,2.235
1.03592,2.142
0.773094,0.865
0.806032,2.02
0.798787,1.959
0.916156,2.84
0.924179,2.893
0.9251,2.818
0.941038,2.814
0.8305,2.174
0.808636,2.151
0.818341,2.135
0.803642,2.034
0.814147,2.058
0.787598,0.818
0.787602,0.845
0.793045,2.01
0.80788,1.952
0.807654,2.031
1.25354,3.159
1.28197,3.214
1.26075,3.038
1.2422,3.052
1.21009,2.912
0.92078,2.454
0.913738,2.382
0.84333,2.141
0.819999,2.055
0.820219,1.756
0.814719,1.719
0.908867,2.458
0.78481,1.78
0.759988,1.774
0.861501,2.168
0.923465,2.551
0.877624,2.295
0.915047,2.715
0.861997,2.271
0.905339,2.797
0.949126,2.919
0.891137,2.635
0.936876,2.753
0.954247,2.705
0.744326,1.312
0.747918,1.273
1.17225,2.267
1.17496,2.303
1.17945,2.31
1.18754,2.334
1.19528,2.256
1.16929,2.174
1.18616,2.346
1.18405,2.408
1.21657,2.563
1.18818,2.542
0.90954,2.241
0.889496,2.215
0.731862,1.804
0.745875,1.849
0.762,1.977
0.946083,2.319
0.928133,2.207
0.945555,2.244
1.10799,2.588
0.932788,2.226
0.909233,2.207
1.1119,2.365
1.10376,2.288
0.762986,1.932
0.754007,1.859
0.761521,1.97
1.10311,2.436
1.12707,2.432
1.15424,2.626
1.1668,2.604
0.751965,1.996
0.762255,1.976
0.931756,2.441
0.759074,2.027
0.967998,2.437
0.979704,2.364
0.971922,2.167
0.980744,2.104
1.04042,2.48
1.00151,2.293
0.974077,2.232
1.07119,2.581
1.13002,2.811
1.0049,2.6
1.03324,2.705
1.00596,2.622
1.09869,2.784
1.12437,3.096
1.1082,3.031
1.13248,3.037
1.10884,2.704
1.14869,3.121
1.1922,3.303
1.20047,3.321
1.2296,3.381
0.938526,2.096
1.26525,3.259
1.2405,3.211
0.920313,1.982
0.898956,2.002
1.17833,3.119
1.17388,3.205
1.16374,2.922
1.14219,2.801
1.31795,3.481
1.28237,3.577
1.31833,3.589
1.28812,3.341
0.856749,2.418
1.24104,3.081
1.22618,2.854
1.18361,2.793
1.21818,2.955
1.19064,2.852
1.2052,2.839
0.960501,2.623
0.9341,2.475
0.947495,2.513
0.945426,2.611
1.34681,3.822
1.38642,3.931
0.948037,2.643
0.965375,2.648
0.926778,2.538
1.13135,2.797
1.13609,2.844
1.16573,2.927
1.14795,2.785
1.0134,2.41
1.05323,2.673
1.10506,3.009
1.2728,3.876
1.29368,3.967
1.09352,2.683
1.05789,2.547
1.05487,2.457
0.957621,2.581
0.95194,2.597
0.915568,2.408
1.06342,2.552
1.03985,2.48
1.0523,2.567
0.906166,2.521
1.03885,2.514
1.0541,2.581
1.05742,2.659
0.882178,2.265
0.870252,2.439
1.09105,2.627
1.05972,2.679
1.05943,2.529
1.02851,2.335
1.03145,2.243
1.1496,3.407
1.16,3.485
0.961543,2.549
0.956481,2.543
0.955313,2.503
1.013,2.135
0.994832,2.006
1.01669,2.096
0.961776,2.672
0.95681,2.73
0.95923,2.678
1.48065,3.819
0.718975,0.56
0.704199,0.537
0.712737,0.531
0.70648,0.527
0.992414,2.76
0.999414,2.945
0.707205,0.565
1.02367,2.917
0.984906,2.69
0.907589,2.856
1.02635,2.655
0.883115,2.789
0.884705,2.697
0.908769,2.787
0.886887,2.687
1.09864,3.372
1.11547,3.455
1.11929,3.418
1.11509,3.401
1.10245,3.401
1.12026,3.454
1.09493,3.278
0.921901,2.798
0.943575,2.949
0.944232,2.918
0.925417,2.853
1.05329,3.07
1.04433,3.084
1.04583,3.079
1.10792,3.296
1.10844,3.324
1.09162,3.228
1.21516,2.527
1.21933,2.52
1.26074,2.706
1.26766,2.672
0.911012,2.331
1.23169,2.551
1.23011,2.559
1.19001,2.409
1.60515,3.438
1.65903,3.386
1.64426,3.514
1.57653,3.584
1.55611,3.582
1.56238,3.371
1.52415,3.537
1.48624,3.683
1.48811,3.519
0.975034,2.835
0.939194,2.734
0.908968,2.75
0.95499,2.874
0.954644,2.786
1.48163,3.913
0.990623,2.208
0.974226,2.154
1.45458,3.764
1.47905,3.667
0.964962,2.161
1.03302,2.268
1.01062,2.269
0.998576,2.247
0.953316,2.151
1.5162,3.004
1.00807,2.258
1.0087,2.316
0.994408,2.26
1.03739,2.339
1.00471,2.251
1.04884,2.62
1.06322,2.699
1.01252,3.041
1.05763,2.732
1.02136,3.197
1.01014,3.055
1.04534,3.209
1.00073,3.173
1.01235,3.128
1.52562,2.746
1.51629,2.694
1.52749,2.625
1.51693,2.722
1.10918,3.034
1.1118,3.068
1.13117,3.115
1.19111,3.34
1.17682,3.18
1.63243,2.501
1.65504,2.354
1.58453,2.422
1.5755,2.417
1.15643,3.465
1.15375,3.447
1.20621,3.641
1.15958,3.554
1.15886,3.524
1.14251,2.444
1.1717,2.639
1.16208,2.316
1.18563,2.565
0.939131,1.57
0.935105,1.651
0.927606,1.571
0.927957,1.677
0.944105,1.724
0.926737,1.726
1.60585,2.987
1.61423,3.105
1.52212,3.276
0.952468,1.78
0.956227,1.829
1.06235,2.436
0.938708,1.775
0.954829,1.726
0.952123,1.797
0.976509,1.704
0.930929,1.563
0.933262,1.796
1.0555,2.12
0.883824,1.373
0.874794,1.333
0.880309,1.4
0.868854,1.424
0.845859,1.429
0.854844,1.272
0.989949,2.054
1.01523,2.25
1.0282,2.301
1.01613,2.028
1.01056,1.959
0.985628,2.216
1.01097,2.282
1.01956,2.224
1.00363,2.156
0.99439,2.043
0.982331,1.834
0.85309,1.982
1.01503,1.851
1.02602,1.887
0.821544,1.568
1.00546,1.968
1.01632,1.994
1.04821,2.131
1.02031,1.962
0.78773,1.861
1.03084,2.07
1.01573,2.0
0.796575,1.812
0.790601,1.771
0.793008,1.762
0.755251,1.721
0.781538,1.834
1.01846,2.374
0.776065,1.753
1.04057,2.314
1.0546,2.441
0.9891,2.113
0.772358,1.551
0.779523,1.597
1.43674,3.868
0.716244,1.111
0.709775,1.076
0.705246,1.105
0.893931,2.019
0.865703,1.991
0.883357,1.992
0.736472,1.381
0.729139,1.337
0.722624,1.316
0.74095,1.393
0.805361,1.779
0.824124,1.833
0.825251,1.823
0.829857,2.056
1.44672,4.132
0.834321,1.922
0.82173,1.831
0.841942,1.93
0.856207,1.912
1.41644,4.178
0.704757,1.114
0.698473,1.073
0.70382,1.065
0.856799,1.255
1.05449,2.888
1.04733,2.911
1.03397,2.935
0.687588,1.199
0.708515,1.185
0.701599,1.154
0.868879,1.098
0.718049,1.349
1.05836,2.443
1.03757,2.511
1.0416,2.567
1.06567,2.688
1.04975,2.713
0.709269,1.372
1.02233,2.529
1.02372,2.606
0.722132,1.506
0.708361,1.031
0.709698,1.1
0.719596,1.227
0.717201,1.233
1.1396,3.671
1.13448,3.705
1.11553,3.586
1.14622,3.615
1.12458,3.593
0.838346,0.923
0.829538,0.799
0.822357,0.711
0.998312,2.498
0.813355,0.678
0.829911,0.621
0.992297,2.581
0.982917,2.442
0.990139,2.601
0.816617,0.55
0.963255,2.398
0.99045,2.444
0.741699,1.23
0.728089,1.094
0.730557,1.172
0.736769,1.166
0.722057,1.164
0.806817,0.5
0.812318,0.587
0.810835,0.764
0.829508,0.732
0.965247,2.315
0.958752,2.264
0.916253,2.143
0.929365,2.258
0.937111,2.154
0.805991,0.522
0.808063,0.587
0.739987,1.088
0.810532,0.515
0.810796,0.509
0.802837,0.54
0.801129,0.524
0.811235,0.55
0.826415,0.522
0.949533,2.425
0.812918,0.551
0.958851,2.292
1.31638,3.29
0.963003,2.291
0.94568,2.214
0.839167,2.636
0.825559,2.523
0.84192,2.65
1.32604,2.927
1.28372,2.865
1.28525,2.984
0.881105,2.733
0.844605,2.596
0.840713,2.631
0.853387,2.4
1.04112,2.69
1.04114,2.799
1.03966,2.969
1.02394,2.943
0.985558,2.803
1.01073,2.703
1.02586,2.662
1.01868,2.435
1.0704,2.616
0.858342,0.597
0.700458,1.264
0.690087,1.198
0.688658,1.22
0.703877,1.286
0.863432,0.694
0.855288,0.765
0.862179,0.757
0.86662,0.735
1.14077,2.843
1.09765,2.75
0.939924,1.727
0.965042,1.783
0.86421,0.878
0.946695,1.61
0.957474,1.717
0.861114,0.924
0.850233,0.994
0.852774,1.039
0.952438,1.733
0.962474,1.785
0.96304,1.845
0.963027,1.813
0.929512,1.761
0.950675,1.721
0.934803,1.708
1.04766,2.691
0.99995,2.424
1.01236,2.343
1.03822,2.435
0.993886,2.289
1.01226,2.446
1.02178,2.538
1.04006,2.483
0.986423,2.337
0.989363,2.409
0.857377,1.077
0.69825,1.231
0.69074,1.225
0.699728,1.323
0.705023,1.339
0.693929,1.399
0.697192,1.456
0.697096,1.448
0.711748,1.448
0.890252,1.299
0.86759,1.342
0.866269,1.41
0.865252,1.554
0.948255,1.718
0.93425,1.67
0.927122,1.677
0.930335,1.566
0.877947,1.297
0.927673,1.688
0.934204,1.733
0.936843,1.685
0.922485,1.643
0.930567,1.654
0.919955,1.755
0.935437,1.764
1.11054,2.274
1.09223,2.144
0.901777,1.702
0.905652,1.693
0.905575,1.803
0.729927,0.987
1.24541,3.683
0.906883,1.821
1.20201,3.455
1.17769,3.19
1.19539,3.119
1.2096,3.521
0.856233,2.465
0.862183,2.487
0.877906,2.49
1.29637,3.557
1.26072,3.489
1.23615,3.452
0.938168,1.579
1.20531,3.438
1.21311,3.359
1.19572,3.369
1.19604,3.264
1.20089,3.334
0.832289,2.383
0.827883,2.473
0.848955,2.492
0.820373,2.508
1.11595,2.143
0.822631,2.246
0.818832,2.41
0.792775,2.272
0.731397,1.185
0.741691,1.247
0.746375,1.195
0.769212,2.133
0.813073,2.246
0.766108,2.06
0.779271,2.028
1.09691,2.251
1.09583,2.32
1.09602,2.121
1.11619,2.146
1.12953,2.105
0.767285,1.088
0.769329,1.141
0.753961,1.109
0.731937,0.996
1.14145,2.75
0.759955,1.049
0.735223,0.998
0.744775,0.985
0.726972,0.959
0.736618,1.033
0.728344,0.931
0.732042,0.969
0.749856,1.074
0.747087,1.099
0.745358,1.059
0.746788,1.151
0.735071,1.101
0.758081,1.165
0.760166,1.158
0.72346,1.212
0.73607,1.164
0.734078,1.303
0.751212,1.102
0.750405,0.953
1.09341,2.549
1.0811,2.415
1.09096,2.531
0.884018,2.712
0.802428,1.562
0.799452,1.521
0.810858,1.604
0.77218,1.539
0.808546,1.675
0.820511,1.688
0.740737,0.83
0.856723,1.695
0.73531,1.397
0.758617,0.859
0.728166,0.926
0.753819,0.88
0.757649,1.04
0.82254,1.773
0.740718,1.008
0.809816,1.79
0.828194,1.731
0.843727,1.721
0.750022,0.842
0.877067,1.622
0.749391,0.925
0.86343,1.58
0.870799,1.603
0.851315,1.665
0.731798,1.347
0.728886,1.413
0.730902,1.387
0.723843,1.246
0.731317,1.286
0.827298,1.646
0.819571,1.563
0.830725,1.568
0.838133,1.559
0.79066,1.322
0.830115,1.566
0.85527,1.747
0.819125,1.47
0.818221,1.564
0.827514,1.548
0.828712,1.615
0.828776,1.718
0.825724,1.699
0.819698,1.675
0.844403,1.638
0.785868,1.427
0.879048,1.57
0.877544,1.567
0.800124,1.495
0.784288,1.413
0.78226,1.428
0.807032,1.528
0.751578,1.474
0.802855,1.61
0.804738,1.55
0.782412,1.421
0.804371,1.565
0.786228,1.45
1.33847,3.897
0.788873,1.531
1.3738,3.858
0.760056,1.433
0.777669,1.456
0.781671,1.453
0.782018,1.403
0.78818,1.458
0.769299,1.423
0.812569,1.417
0.77984,1.384
1.05593,2.931
1.16967,3.183
1.17336,3.165
1.20051,3.401
1.14562,3.198
0.785655,1.439
1.16116,3.136
1.08561,2.892
1.093,2.972
0.781829,1.484
1.09642,3.055
1.06997,2.847
1.10739,2.992
0.765735,1.345
0.790761,1.306
0.754143,1.391
0.782137,1.325
1.14937,3.57
1.1339,3.632
0.76745,1.385
0.75538,1.385
0.775577,1.312
0.772482,1.392
0.762406,1.343
0.753015,1.378
0.764068,1.347
0.765558,1.381
0.808791,1.542
0.769697,1.341
0.766554,1.281
1.42306,3.601
1.2457,2.859
1.26881,2.88
1.03963,2.517
1.25138,2.976
1.00702,2.235
1.046,2.248
1.02571,2.13
1.00213,2.087
1.02223,2.1
0.812098,1.579
1.43869,4.018
0.820052,1.395
1.47557,4.203
1.46932,4.09
1.47502,4.129
1.41018,4.246
1.40323,4.182
1.0437,2.801
1.08196,2.81
1.09258,2.928
0.787616,1.154
1.42798,3.899
1.42905,3.935
1.36886,3.908
1.28603,3.833
1.29166,3.829
0.812222,1.55
0.82032,1.569
1.20429,3.348
0.833187,1.424
0.817016,1.459
0.808329,1.331
1.2473,3.625
1.26467,3.818
1.21585,3.544
0.814417,1.362
1.38577,3.757
1.34929,3.756
1.35351,3.68
1.16476,3.194
1.15328,3.165
1.2152,3.676
1.16175,3.38
1.25555,3.302
1.32124,3.246
1.29091,3.312
1.04511,2.956
1.07029,3.013
1.06711,2.933
1.10392,3.074
1.27482,3.679
1.24195,3.85
1.0812,2.955
1.28604,3.829
1.09635,3.024
0.776357,1.346
0.797205,1.217
0.775001,1.203
0.768635,1.269
0.759602,1.14
1.28517,3.726
0.761301,1.207
1.24226,3.691
1.26209,3.644
1.25865,3.627
1.09168,2.813
1.25993,3.81
1.27163,3.818
1.24765,3.796
1.24755,3.764
1.27098,3.64
1.26569,3.625
1.24277,3.748
1.24136,3.886
0.757522,1.209
0.758124,1.173
0.954025,2.115
0.975461,2.203
0.993716,2.053
0.973287,2.059
0.932693,2.086
1.16406,3.245
1.10963,3.141
1.33983,3.587
1.15096,3.17
1.16342,3.477
1.16812,3.454
1.17206,3.483
1.23007,3.836
1.42733,3.769
1.3802,3.875
1.3041,3.653
1.25446,3.962
1.24591,3.894
1.29735,3.937
1.26456,3.965
0.98315,1.612
0.967239,1.581
0.832379,1.922
0.973877,1.515
1.31934,3.723
1.32226,3.772
1.34451,3.837
1.35812,3.856
1.36903,3.641
0.848815,1.721
0.845493,1.867
0.836104,1.794
0.862604,1.954
0.868997,1.801
1.0169,2.715
0.881316,1.743
0.876152,1.763
1.31818,3.054
1.04989,2.021
1.02433,1.999
1.02793,1.984
0.901326,1.477
0.911937,1.413
0.893259,1.498
0.940575,1.767
0.920862,1.878
0.919226,1.627
0.905458,2.076
0.885387,1.521
0.913794,1.499
0.85085,1.928
0.835356,1.917
0.91195,1.78
1.28089,3.288
1.24089,3.43
0.903767,1.607
0.931144,1.884
0.914198,1.769
0.825176,1.813
1.33,3.633
1.36668,3.614
0.901069,1.618
1.35143,3.634
1.38407,3.65
0.753672,1.375
1.36732,3.122
0.761347,1.429
0.773331,1.352
0.772609,1.348
0.775323,1.389
0.757003,1.319
1.09252,2.696
1.06277,2.632
1.10216,2.742
1.06681,2.795
1.07538,2.785
1.10639,2.701
0.789659,1.374
0.791302,1.421
1.07411,2.99
0.873774,1.897
0.870838,2.04
0.853645,1.888
1.03052,2.768
1.06381,2.881
0.848678,1.893
0.86383,1.925
0.848107,2.024
1.0992,3.043
1.11027,3.159
1.07718,3.037
1.05797,2.859
1.05139,2.792
1.06998,2.892
1.02332,2.694
1.48986,3.92
1.49274,3.989
1.42878,3.726
1.37478,3.652
1.4013,3.694
1.41993,3.831
1.38183,3.789
0.981347,2.559
0.972921,2.452
0.975983,2.446
0.953058,2.308
0.914109,2.152
1.13089,3.054
0.922062,2.247
1.14924,3.245
1.3304,3.007
1.31572,3.027
1.29167,2.972
1.13816,3.167
1.13302,3.121
1.11103,2.89
0.96226,2.391
1.28821,3.266
1.29448,3.136
1.31235,3.175
1.03719,2.246
1.03219,2.246
1.35817,3.591
1.38842,3.542
1.25502,3.102
1.21704,3.01
1.20482,2.949
1.20272,3.008
1.4169,3.557
1.40918,3.392
1.39673,3.643
1.23055,3.09
1.20336,2.931
1.20933,3.051
1.19651,3.083
1.17914,3.134
1.40323,3.614
1.35805,3.933
1.21907,3.246
1.23968,3.324
1.25155,3.393
1.39377,3.743
1.32234,3.535
0.918873,2.563
0.921198,2.613
1.32281,3.666
1.33827,3.715
0.917328,2.467
1.18302,2.538
1.18855,2.477
1.14647,2.421
1.15711,2.346
1.27685,3.254
1.11761,2.24
1.21038,3.56
1.2118,3.63
1.23043,3.536
0.907058,2.2
1.26398,3.54
1.07703,2.335
1.06154,2.096
1.43237,3.618
1.40372,3.754
1.08044,2.272
1.10207,2.309
1.08505,2.202
1.18253,3.451
1.18225,3.437
1.22373,3.647
1.16597,3.565
0.902566,2.338
0.893458,2.269
0.886051,2.071
1.46842,3.829
1.4384,3.819
1.47257,3.823
0.872141,1.917
1.50091,3.968
1.20595,3.48
1.20547,3.565
1.26849,3.498
0.928181,2.227
1.22798,3.657
1.16582,3.754
1.16539,3.752
1.1346,3.665
1.1488,3.769
1.17588,3.776
0.984138,2.147
1.00579,2.144
1.02486,2.221
1.00506,2.161
1.16473,3.615
0.863714,1.439
0.861046,1.528
0.848867,1.529
0.966127,1.767
0.977614,1.81
1.04175,2.063
1.05155,2.049
0.845899,1.596
0.846718,1.663
0.858748,1.699
0.841464,1.726
0.831801,1.557
0.846318,1.742
0.882809,1.881
0.878617,1.708
1.06506,1.821
1.09113,1.877
1.08755,1.955
1.1144,2.068
1.12952,2.15
1.11071,1.941
1.20879,2.56
1.11447,2.044
1.13608,2.267
1.14206,2.285
1.12399,2.302
1.15304,2.316
1.15361,2.356
0.769845,2.079
1.19637,2.463
1.23789,2.676
1.20233,2.59
0.784212,2.092
0.761938,2.011
1.1944,2.502
1.2125,2.39
1.27817,3.522
1.16361,2.345
1.33563,3.678
1.31391,3.634
0.815814,2.024
0.821603,1.533
0.813807,1.68
1.28854,3.561
1.24499,3.327
1.22795,3.33
1.21035,3.174
1.18031,2.92
1.16515,2.975
0.858895,1.776
0.882321,1.745
0.84291,1.652
0.857159,1.856
0.855157,1.851
1.19327,2.836
1.19998,2.149
1.18014,2.185
0.828732,1.876
0.827229,2.027
0.83813,2.194
0.869847,2.189
0.871579,2.23
0.927004,0.845
1.12776,2.578
0.934548,0.873
0.929766,0.903
0.940037,0.957
0.925477,0.883
0.863057,2.201
0.859917,2.239
0.857329,2.271
0.840886,2.194
0.833129,2.212
1.20376,2.594
1.20485,2.689
0.855233,2.402
1.2253,2.655
1.21435,2.739
1.05017,1.888
1.16091,2.632
1.15454,2.625
0.90948,2.542
0.920312,2.609
0.936626,2.542
0.926314,2.504
0.902809,2.557
1.15955,2.687
0.902033,2.46
0.883317,2.449
1.09489,2.344
1.11165,2.423
1.29554,2.977
1.10902,2.465
1.08804,2.458
1.02278,3.107
1.02806,3.084
1.06197,3.16
1.17331,2.975
1.18246,3.109
1.07034,3.403
1.06308,3.267
1.06044,3.2
1.28762,2.967
1.29935,2.874
1.26925,2.774
1.30775,2.982
1.32784,3.084
0.91885,2.103
1.32676,3.25
0.997578,1.846
0.995288,1.823
0.885367,1.61
0.900338,1.51
0.859492,1.269
0.872886,1.371
0.872533,1.315
0.877166,1.17
0.876005,1.188
0.89184,1.179
0.952098,1.719
0.988258,1.825
1.02956,1.94
0.85393,1.07
0.842232,1.042
0.837079,1.054
1.4099,3.446
0.834157,1.054
0.868018,1.279
1.00964,2.001
0.858772,1.265
0.874046,1.194
1.01155,1.679
1.02568,1.763
0.872957,2.588
1.01049,1.968
0.999379,1.853
1.34278,3.112
1.38565,3.401
0.864636,2.268
0.857177,2.367
0.871549,2.321
0.988284,1.862
0.987236,1.866
0.98375,1.908
0.978332,1.839
0.996071,1.955
1.02842,2.13
1.00296,2.03
0.987168,1.963
0.957754,1.767
0.961152,1.606
0.973643,1.734
0.990893,1.905
1.02237,1.461
0.842637,0.803
0.850467,0.798
1.29363,3.107
1.27918,3.019
1.32976,3.129
1.35723,3.148
0.978069,1.819
1.01114,1.957
1.01337,1.794
1.37743,3.763
1.36921,3.805
1.02227,1.959
1.01949,2.021
1.01105,1.92
1.40051,3.528
1.34399,3.423
1.40405,3.572
1.39358,3.604
1.0545,2.056
1.08295,2.263
1.42879,3.765
1.07772,2.349
1.09577,2.322
1.14233,2.512
1.08037,2.782
1.06321,2.687
1.53117,3.954
1.06315,2.509
1.07095,2.342
1.05981,2.362
1.054,2.495
1.04839,2.191
1.05253,2.203
1.0451,2.141
1.00965,2.127
0.817533,1.56
1.0647,2.242
0.827688,1.692
0.810296,1.732
0.829633,1.852
0.82079,1.811
0.811335,1.811
0.966018,1.816
0.963901,1.75
0.826238,1.876
0.976723,1.787
0.839196,1.903
0.845315,1.897
0.828366,1.878
0.852808,1.894
0.840677,1.893
1.31211,3.704
0.832659,1.815
0.824114,1.766
0.823995,1.679
0.830686,1.856
0.819955,1.903
1.27138,3.408
0.852605,1.988
0.845543,1.963
0.86431,2.015
0.863006,1.879
0.842544,1.814
1.05164,2.637
1.07217,2.675
1.10762,2.778
1.18119,2.966
1.20762,2.972
0.895892,1.738
0.904564,1.774
0.911391,1.785
0.927946,1.765
0.915972,1.788
1.05296,2.141
0.9094,1.748
0.914429,1.77
1.26982,3.601
1.1701,2.277
1.14212,2.4
1.10711,2.33
1.11062,2.453
0.829256,0.75
0.855146,0.872
1.12424,2.504
1.02226,2.58
1.12963,2.528
1.14177,2.622
1.121,2.392
1.16109,2.636
0.874307,1.136
0.901938,1.192
0.900964,1.23
0.758245,1.769
0.759745,1.709
0.765962,1.706
0.755002,1.767
1.38693,3.449
1.39311,3.605
1.4194,3.702
1.42695,3.726
1.03342,2.477
1.04879,2.695
1.09141,2.319
1.10296,2.271
0.970891,2.188
0.947273,2.055
0.930445,2.109
1.03646,2.056
1.01103,1.971
0.990506,1.873
0.956272,1.933
0.994989,2.233
0.995613,2.389
1.25499,3.016
1.28882,3.181
1.31879,3.239
0.975536,2.13
0.860288,0.868
0.851382,0.733
0.860333,0.872
0.99705,1.758
1.0195,1.939
1.03693,2.011
1.04573,2.02
1.05053,2.083
1.04319,2.03
1.05614,2.159
0.897177,0.987
0.874103,1.016
1.05847,2.25
0.875435,0.91
1.07235,2.95
1.06459,2.937
1.09125,3.038
1.0776,2.886
1.07712,2.95
1.06946,2.926
1.05776,2.825
1.01394,2.712
0.874765,1.092
0.977795,2.437
0.947204,2.284
0.959798,2.314
0.846472,1.915
0.853924,2.035
1.04435,3.081
1.07607,3.214
1.19093,2.415
1.14762,2.39
1.1308,2.346
1.17595,2.453
1.07256,3.487
0.865095,1.609
1.11726,3.809
0.867612,1.52
0.889034,1.553
0.881111,1.64
1.13538,3.814
1.14446,3.823
1.19708,3.605
1.17662,3.786
1.18027,3.593
1.22978,3.849
1.2149,3.816
0.84079,1.838
0.840813,1.497
0.854137,1.389
1.15566,3.634
1.12837,3.531
1.11116,3.391
0.898141,2.685
1.05038,3.451
0.861346,2.492
0.877421,2.579
0.864638,2.519
0.864107,2.529
1.1627,3.79
1.15207,3.774
1.12464,3.66
1.07172,3.135
0.841708,1.671
0.922372,2.884
0.944499,2.938
0.834592,1.542
0.819067,1.526
0.806375,1.581
0.987079,3.129
0.985772,3.079
0.979317,3.078
0.781854,1.776
0.795198,1.755
0.866525,2.189
0.864032,2.415
0.808696,1.76
0.771021,1.728
0.782303,1.749
0.76831,1.819
0.783527,1.667
0.754178,1.522
0.763035,1.512
0.76904,1.869
0.758759,1.891
0.760662,1.825
0.7662,1.779
0.856805,2.057
0.787921,1.634
0.875005,2.037
0.863584,2.044
0.877562,2.037
0.86373,2.071
0.773086,1.6
0.781532,1.694
0.881043,2.179
0.885447,2.264
0.893461,2.246
0.805485,1.555
0.790914,1.515
0.785096,1.603
0.924344,1.909
0.781426,1.492
0.779996,1.459
0.955104,1.757
0.785003,1.555
0.791423,1.538
0.786482,1.581
0.772199,1.619
0.78101,1.602
0.772014,1.588
0.978349,1.99
0.971108,1.978
0.785889,1.667
0.896808,1.825
0.867046,1.538
0.779259,1.78
1.06809,2.341
1.07883,2.263
1.10996,2.351
1.05046,2.194
1.04714,2.152
0.782776,1.673
1.20426,3.135
1.20096,3.103
1.19891,3.136
1.20047,3.119
1.18783,3.087
0.81353,1.882
0.821265,1.873
0.805992,1.824
0.801874,1.766
0.889018,2.238
0.803654,1.787
0.809366,1.745
0.811189,1.856
1.18884,2.953
0.825973,1.79
0.80218,1.721
0.802657,1.712
0.80154,1.62
1.23944,3.099
0.897083,2.397
0.871861,2.417
1.17976,3.036
1.23581,3.118
1.21498,3.111
1.22328,3.152
0.898346,2.432
0.897692,2.411
0.90646,2.308
1.1992,3.304
1.19099,3.379
0.895178,2.333
0.892024,2.202
1.00708,1.952
1.20145,3.361
1.20497,3.357
0.961457,2.715
0.974539,2.032
0.956203,1.882
1.15705,3.132
1.17846,3.354
1.17773,3.256
1.1542,3.288
1.15716,3.349
0.803753,1.806
1.13534,3.201
1.16047,3.384
0.788477,1.562
0.904898,2.224
0.803056,1.668
0.792348,1.755
1.05908,1.701
0.798865,1.57
0.809867,1.621
1.04289,1.648
0.908264,2.412
1.12361,3.163
0.884199,2.286
0.909741,2.453
0.911032,2.576
1.14367,3.135
1.15451,3.295
1.15832,3.56
1.11695,3.364
1.1282,3.289
1.10672,3.174
1.07109,3.035
1.06496,3.016
0.810492,1.5
0.815238,1.597
1.06512,3.084
1.07669,3.054
1.20304,3.645
1.07769,3.078
1.05122,3.052
1.20729,3.486
1.2008,3.493
1.19426,3.495
1.23018,3.346
1.20964,3.507
1.21721,3.384
1.20159,3.431
0.867019,2.447
0.895526,2.665
0.905824,2.56
0.886663,2.471
0.853853,2.267
1.09673,2.717
1.09255,2.554
1.14261,2.692
0.892376,2.23
0.854763,2.123
0.864821,2.15
0.823024,2.2
0.81015,2.165
0.790246,1.503
0.790286,1.491
0.776489,1.42
1.13156,2.803
1.14118,2.832
1.13698,2.888
1.18155,2.878
1.1743,2.845
0.781394,1.432
0.790123,1.355
1.08405,3.17
1.07229,3.077
1.06396,3.025
1.07644,3.035
1.03992,2.825
0.808688,1.453
0.794391,1.423
0.795947,1.332
0.805678,1.452
0.808179,1.345
0.867598,2.226
0.884617,2.289
0.816112,1.211
1.05951,3.224
1.06166,3.288
0.880175,2.603
0.878814,2.524
0.890145,2.395
0.849481,2.269
0.866589,2.372
0.856049,2.372
0.831808,1.979
0.832779,1.963
0.845633,2.357
0.868451,2.403
0.851113,2.41
1.07165,3.223
0.8615,2.372
0.83974,2.372
0.847431,2.388
1.11685,3.401
1.09424,3.319
1.09669,3.39
1.13796,3.447
1.15708,3.498
1.17002,3.449
1.17013,3.609
1.19223,3.68
1.18325,3.765
0.845396,2.057
0.869426,1.98
0.850196,2.076
0.871159,2.057
0.882339,1.955
1.1885,3.391
1.1473,3.177
1.11884,3.17
0.878618,1.949
0.859349,2.101
0.867775,2.331
0.858644,2.276
0.827795,1.638
0.811477,1.631
1.10773,3.19
1.12968,3.26
0.869742,2.127
0.853548,2.129
0.831482,1.829
0.820664,1.816
0.839164,1.899
0.764626,1.964
0.736815,1.841
0.743658,1.796
1.1102,3.132
1.10563,3.127
1.11972,3.054
1.1252,3.043
0.852312,1.73
1.08587,2.749
1.05737,2.732
1.04259,2.753
0.849672,1.726
1.01373,2.696
1.00236,2.767
1.00469,2.74
1.16451,3.351
1.16909,3.301
1.14539,3.132
1.03353,2.731
0.848313,1.725
0.846322,1.89
0.835176,1.771
0.79258,1.615
0.7885,1.588
0.779936,1.584
0.990307,2.68
1.02585,2.683
0.969755,2.318
0.979492,2.202
0.979109,2.397
