Rg,Ree
1.32046,3.499
1.37316,3.386
1.00314,1.681
1.27707,3.183
1.24873,3.066
1.26333,3.119
1.21668,3.03
0.982188,1.51
0.977871,1.496
0.99112,2.347
1.04617,2.717
1.07855,2.73
1.03635,2.638
1.40007,3.447
0.934536,2.104
1.41466,2.633
1.36961,2.781
1.37595,2.616
0.802068,2.552
1.34544,2.859
1.32726,2.897
0.882516,1.892
0.86198,1.798
0.848032,1.63
0.807581,2.24
0.885459,1.686
0.880101,1.821
0.918487,1.775
0.739244,1.313
0.746096,1.237
0.942632,1.981
1.01836,1.695
0.998764,1.659
0.940708,1.998
0.953982,1.999
0.734982,1.115
0.728976,1.106
1.02966,1.788
0.720002,0.917
1.03208,2.107
0.710297,0.961
0.734385,1.063
0.733838,1.064
0.72425,1.033
1.40413,3.479
1.36278,3.454
0.990448,2.086
1.36255,3.535
1.37548,3.303
1.34004,3.494
0.759123,1.637
0.762775,1.648
0.792839,1.841
0.790916,1.865
0.916549,1.402
0.944906,1.457
0.910689,1.516
0.942408,1.445
0.917776,1.485
0.921282,1.432
0.957199,1.645
0.938521,1.545
0.92771,1.522
0.918567,1.554
0.83776,1.342
0.877435,1.41
0.873149,1.518
0.857476,1.497
0.768543,1.52
1.32087,3.829
1.24889,3.837
1.22727,3.684
0.795766,1.597
0.790573,1.652
0.777772,1.565
0.862546,1.886
0.857427,1.933
1.26446,3.398
1.24548,3.353
1.30038,3.56
1.13776,2.705
1.13497,2.541
1.29941,3.209
1.29181,3.237
1.03926,2.566
1.00437,2.361
0.873783,1.571
0.867145,1.417
0.865587,1.714
0.85094,1.874
1.25129,3.212
1.25022,3.388
1.30153,3.55
1.25539,3.386
1.32992,3.027
1.33895,3.308
1.33327,3.591
1.30467,3.498
1.36879,3.506
0.702212,1.701
0.711774,1.753
0.706106,1.771
1.54368,3.993
1.45516,4.247
1.43038,3.917
1.48787,4.29
1.50797,4.29
1.52741,4.258
1.21777,3.442
1.20183,3.237
0.733468,1.859
0.722985,1.878
0.715314,1.762
1.38139,3.509
1.29844,3.599
0.841577,1.347
0.843455,1.355
1.14426,2.676
1.20197,2.679
1.23104,2.861
1.27566,3.1
1.25403,2.79
1.19145,2.955
1.12802,2.661
1.1343,2.791
1.58438,3.145
1.58111,2.672
1.59413,2.702
0.864191,2.012
0.873192,2.227
1.27479,3.171
0.87389,0.727
1.09608,3.245
1.08809,3.191
0.835511,0.734
0.839157,0.756
1.11792,2.372
1.58873,3.304
1.134,2.554
1.16036,2.698
1.40882,4.326
1.12783,2.633
1.08813,2.294
1.51373,3.584
1.51114,3.356
1.12986,2.461
1.15567,2.617
1.18215,2.91
1.18473,2.791
1.23276,2.915
1.54749,3.73
1.16803,2.808
1.17235,2.947
0.818005,0.627
1.13652,2.539
1.15985,2.478
1.17128,2.647
1.11688,2.446
1.14264,2.536
1.1408,2.462
1.0068,1.77
1.15934,2.658
1.16935,2.672
1.18371,2.863
1.16119,2.585
1.17534,2.702
1.14969,2.57
1.15728,2.722
0.822553,0.679
1.15432,2.607
1.12535,2.519
0.815613,0.765
0.80059,0.749
0.828405,0.715
0.840391,0.722
0.815131,0.757
1.00691,2.444
1.27835,2.648
0.82389,0.811
0.816359,0.841
1.13609,3.196
1.08727,3.014
1.09103,2.971
1.21538,2.873
1.19628,2.859
1.14745,2.605
0.833167,0.735
0.849233,0.649
1.26592,3.373
1.45313,3.504
1.3803,3.264
1.38047,3.347
1.05959,2.868
1.36928,3.517
1.37048,3.445
1.30083,3.331
1.33602,3.403
1.32311,3.645
1.05398,2.07
1.21398,2.75
1.0149,1.871
1.00789,1.956
1.00006,1.77
1.30964,3.035
1.35292,3.303
1.33654,3.396
0.988572,1.948
1.20907,3.722
1.19796,3.708
1.39091,3.465
1.32971,3.677
1.38552,3.664
1.3641,3.733
1.38291,3.651
1.278,3.043
1.338,3.286
0.919613,0.961
0.893424,1.096
1.12586,2.64
1.13314,2.599
1.12216,2.925
1.1027,3.014
1.09914,3.008
1.12866,3.145
1.43489,2.956
1.38767,3.103
1.4061,3.624
0.806216,0.988
0.822776,1.031
1.4981,3.552
1.51093,3.273
1.53855,3.278
0.833277,0.982
0.827423,1.106
1.55084,3.398
1.50883,3.481
0.796045,2.086
1.55438,3.535
1.55025,3.515
0.966369,1.666
0.766106,2.224
1.4173,3.805
0.79142,2.459
0.785509,2.515
0.957752,1.49
0.93465,1.651
0.793418,2.595
0.772506,2.516
0.782238,2.531
0.942575,1.268
0.958961,1.178
0.799612,2.394
0.795979,2.357
0.777338,2.207
0.739066,1.975
0.744291,1.961
0.987654,0.896
0.781844,1.584
0.810567,1.852
0.951662,1.015
0.91748,0.82
0.930114,0.78
0.812572,1.953
0.793333,1.967
0.80593,2.071
0.79266,1.874
0.795042,1.848
1.19644,3.486
1.22657,3.423
0.911755,0.791
0.934544,0.666
0.948365,0.905
1.18513,3.014
0.771391,1.962
0.770522,1.839
0.756976,1.773
1.19192,3.392
0.841854,1.819
1.17059,3.121
1.26035,3.534
0.848706,1.858
0.841865,1.861
0.880767,2.016
0.86751,2.172
1.16797,2.894
1.13815,2.848
1.16173,3.099
0.823769,0.852
0.838551,0.855
0.857134,0.78
0.762348,1.821
0.904872,2.172
0.924706,2.054
0.804966,1.896
0.798431,2.156
0.785767,2.348
1.26289,2.661
1.31623,2.802
0.792607,1.076
0.784859,1.173
0.797686,1.224
1.38666,2.998
1.39007,2.869
1.46953,2.582
1.53731,2.531
0.795439,1.573
0.79633,1.703
0.800696,1.718
0.775458,1.726
0.810515,1.664
0.853953,0.765
0.823059,1.708
1.31279,3.09
1.3179,3.018
1.26527,3.161
0.948548,2.512
1.06707,1.822
1.04006,1.81
0.938365,2.308
0.968026,2.54
0.746164,1.682
0.759644,1.548
1.06624,2.267
1.09849,2.367
1.00104,2.823
0.985884,2.594
1.02189,1.829
0.914031,2.107
0.931577,2.106
0.95091,2.405
0.955957,2.181
0.920025,1.873
0.788442,1.315
0.785276,1.414
0.804904,1.39
0.800217,1.286
0.801122,1.349
0.850595,1.991
0.814793,1.425
0.806749,1.334
0.813287,1.367
0.828912,1.321
0.818992,1.293
0.801904,1.27
0.85175,1.945
0.871296,1.957
0.850599,1.877
0.807455,2.21
0.840831,1.789
0.875977,1.793
0.879782,1.882
0.895116,1.792
0.880718,1.864
0.904239,2.138
0.89914,1.993
0.987937,2.059
0.895089,1.996
0.872182,1.934
0.860991,1.83
1.57587,3.794
1.58998,3.559
0.841568,1.884
0.86868,1.799
1.60752,3.706
1.58367,3.566
1.45611,3.284
1.40071,3.356
0.860456,2.256
1.23998,3.261
1.50996,2.713
1.51485,2.651
1.49945,2.796
0.890416,1.978
0.891655,1.966
0.82247,1.264
1.4714,3.067
0.851248,1.748
0.854922,1.757
1.23299,3.365
1.24375,3.424
1.51747,2.616
1.50067,2.647
1.25796,3.331
1.2413,3.454
0.855172,2.175
0.843869,2.249
0.834961,2.11
1.12155,3.423
1.17163,3.41
1.24553,3.06
1.19993,3.277
1.19063,3.376
0.847822,2.218
1.01268,3.218
1.02094,3.04
1.01704,3.057
1.04645,3.065
1.01212,2.974
0.882092,3.074
0.882874,3.011
0.847742,2.68
0.914436,2.919
0.82535,1.037
0.814993,0.788
0.916071,2.845
1.07032,3.367
0.943361,2.95
0.781112,1.889
0.807235,1.773
0.798494,1.658
0.924281,2.554
0.883174,2.475
0.850408,1.02
0.814799,1.002
0.901255,2.368
0.902823,2.445
0.768488,1.64
0.974233,2.859
1.00461,2.941
0.998253,2.745
0.808114,1.413
1.05153,2.768
0.818983,2.272
0.792435,2.071
0.969247,2.603
0.999116,2.817
0.798722,2.069
0.798022,2.185
0.795446,2.2
1.20313,3.172
1.17814,3.247
1.18153,3.308
1.16408,3.152
0.793833,2.26
0.789107,2.371
0.980684,2.967
0.828512,1.542
0.83414,1.471
0.824871,1.618
0.758262,1.128
0.77147,1.15
0.862244,1.476
0.85192,1.548
0.845948,1.57
1.10172,3.487
1.0936,3.542
0.797064,1.265
0.891099,1.585
0.862071,1.576
0.864853,1.585
0.852617,1.421
0.787802,1.15
0.803549,1.185
0.844656,2.223
0.794841,1.15
0.780288,1.156
0.809505,1.168
0.796614,1.972
0.878003,1.58
0.887147,1.53
0.805279,1.162
0.779424,1.08
1.11496,2.474
1.15254,2.701
0.817796,2.084
0.813239,2.122
0.812019,2.22
0.825335,2.384
0.824142,2.442
0.832106,2.436
0.857842,1.567
1.1047,2.418
0.855183,1.64
0.857571,1.498
0.866868,1.598
0.857354,1.561
0.858578,1.592
0.85886,1.588
1.07572,2.559
1.07676,2.457
1.11683,2.51
1.14728,3.063
1.21642,3.021
1.17597,3.289
1.171,3.297
1.18516,3.248
1.22174,3.405
1.13318,2.13
1.18322,2.423
1.21382,3.427
0.834798,1.358
0.891838,2.731
0.885089,2.579
0.863725,2.327
1.23928,3.522
1.23564,3.575
0.86396,2.736
1.22671,3.499
0.903979,2.852
0.85815,2.571
0.85643,2.468
0.809093,2.268
0.812453,2.084
1.12352,3.236
0.796072,1.907
0.817525,1.827
0.858877,0.951
0.856444,0.966
0.810993,1.343
0.814466,1.222
0.829291,0.997
0.818001,2.275
0.790038,2.191
0.818659,0.777
0.820795,0.846
0.806126,2.311
0.812925,2.379
0.813378,2.292
0.79461,1.329
0.822404,2.273
0.813076,1.447
0.823435,1.366
0.856619,2.628
0.827492,2.369
0.835406,2.462
0.804087,1.322
0.809057,2.47
0.861206,1.269
0.821713,2.301
0.856281,1.347
0.839139,1.264
0.809646,2.335
0.792886,2.062
0.841129,1.455
0.807291,1.385
0.804303,1.356
0.80708,1.973
0.799958,2.002
1.10043,2.333
0.819533,1.373
0.827275,0.927
0.845025,0.89
1.23403,3.326
1.23605,3.366
1.1874,3.063
1.20584,3.115
0.774759,2.068
1.01961,0.812
1.0239,0.95
0.793022,2.037
0.805305,2.134
0.805455,2.114
1.18341,3.289
0.943274,0.772
0.917614,0.738
0.939944,0.726
0.932998,0.715
0.941825,0.685
0.942691,0.706
0.996266,0.929
1.19793,3.252
0.760577,0.999
1.1836,3.249
1.16188,2.911
1.15232,2.869
1.1136,2.71
0.770454,0.963
1.11074,2.985
1.10246,3.076
1.16415,3.394
0.999075,1.162
0.985204,1.489
1.02327,1.333
1.23478,3.374
1.01752,1.591
1.20939,3.238
0.898549,0.816
0.89704,0.892
0.787731,0.992
0.769208,1.001
1.22721,3.165
1.22507,3.221
0.869975,2.695
0.871781,2.805
1.17968,3.197
1.18401,2.851
0.873896,2.95
1.15732,2.624
0.778404,0.938
0.865534,2.821
1.19808,3.117
0.885241,2.722
0.89303,2.665
1.24553,3.353
0.931671,2.894
0.940446,2.861
0.943681,2.737
0.931956,2.82
0.783958,1.049
0.931028,3.048
1.38153,3.526
1.28436,3.091
0.76798,1.117
0.775582,1.026
0.787141,1.118
0.80564,2.383
0.806047,2.349
0.785792,1.046
0.814523,2.369
0.814007,2.432
0.917449,2.853
0.911966,2.82
0.792947,2.28
0.776903,2.179
0.782702,2.275
1.30658,3.482
1.30925,3.447
1.30439,3.575
0.800627,2.208
0.873016,1.21
0.841398,1.297
0.787628,2.305
0.804681,2.272
0.827985,2.271
0.7905,2.081
0.797945,2.001
0.802496,1.025
0.801844,2.095
0.798732,1.972
0.808477,2.094
0.777694,1.943
0.786725,1.843
0.800005,0.944
1.24175,3.118
0.762672,1.915
0.760941,1.949
1.26227,2.871
1.26008,3.263
1.21299,3.36
1.22851,3.402
0.755538,1.493
1.20737,3.112
1.15632,2.904
1.11352,2.561
1.15957,2.703
0.826994,1.111
0.815748,1.099
0.90229,1.446
0.876372,1.214
0.839093,1.173
0.853079,1.249
0.825709,1.246
0.848792,1.28
1.07626,2.762
0.854749,1.264
1.10965,3.087
0.876881,1.422
1.34263,3.538
1.3321,3.132
0.861474,1.28
0.86438,1.599
0.868876,1.61
0.870328,1.517
1.03067,2.428
1.06801,2.354
1.3945,3.408
1.42907,2.965
1.45555,2.626
1.53062,2.379
1.50688,2.652
1.52787,2.824
1.50924,2.742
1.1546,2.791
1.4457,3.135
1.19009,3.11
1.20041,3.134
1.21938,3.297
1.50388,3.45
1.53632,3.278
1.23065,3.337
1.17022,3.283
1.19078,3.475
1.20313,3.563
0.765076,1.396
0.787071,1.489
1.20842,3.685
1.17086,3.445
0.801943,1.511
0.800093,1.375
0.770946,1.12
1.14671,3.322
1.15195,3.204
1.25531,2.753
1.32639,3.679
1.26616,3.804
0.777458,0.959
0.920677,3.182
0.928266,3.143
0.813648,0.975
0.92352,3.079
1.60055,3.698
0.938983,3.182
0.937463,3.212
0.940933,3.207
0.787394,1.004
0.953788,3.249
0.960697,3.231
0.925444,3.101
0.846319,1.164
0.841626,1.304
0.782042,0.83
1.66704,3.559
1.29947,3.256
0.82427,1.319
1.23859,3.355
1.23646,3.264
1.17463,3.047
1.17388,3.109
0.852166,1.368
1.16343,2.698
1.26516,3.429
1.29209,3.301
1.28325,3.213
1.32287,3.092
1.32484,3.052
0.882625,1.561
1.41418,2.886
1.47784,2.652
1.28541,3.43
1.21145,3.231
0.796637,1.571
0.913858,1.587
0.823568,1.477
0.893494,1.561
0.873451,1.56
1.2821,3.4
1.00894,2.483
1.04892,2.694
0.798512,1.576
0.865433,1.437
0.784007,1.58
0.801021,1.628
0.82854,1.302
0.913741,1.767
0.790074,1.545
0.797154,1.6
0.806595,1.584
0.896675,1.757
0.866634,1.524
0.891639,1.798
0.919287,2.158
0.921438,2.184
0.877765,1.804
1.22854,3.103
1.18481,3.052
1.1066,2.629
0.914813,1.63
0.917283,1.821
0.948303,1.904
1.30101,3.57
1.26155,3.48
1.2786,3.599
0.931778,1.551
0.914135,1.619
1.07611,2.646
1.04445,2.487
1.10718,2.706
0.938794,1.484
1.08271,2.7
1.07944,2.661
0.975456,2.21
1.02492,2.16
1.09711,2.347
1.07941,2.326
0.982512,2.234
1.39818,3.661
0.980413,2.32
1.18168,3.356
1.18905,3.314
1.11335,2.95
1.12065,3.221
1.12008,3.046
1.47954,3.139
1.51891,2.837
1.52678,2.681
1.25782,3.556
1.30612,3.491
0.838976,1.629
1.24122,3.403
1.35734,3.736
1.26077,3.664
1.22236,2.9
0.853853,1.621
0.858145,1.628
0.832365,1.57
0.851403,1.517
1.16904,2.865
1.14803,3.01
1.19651,3.107
1.56183,2.87
1.22593,3.271
1.0081,2.551
0.764051,1.432
1.22771,3.245
1.28876,3.744
0.761552,1.451
1.10689,2.34
1.1315,2.401
1.14722,2.647
1.11797,2.441
1.10329,2.565
1.07171,2.513
1.04313,2.356
1.08522,2.42
1.09514,2.521
1.27664,3.269
1.24235,3.049
1.35256,3.425
1.36227,3.603
1.05564,2.418
1.33496,3.812
1.26289,3.735
1.13185,3.088
0.87574,1.099
0.891233,1.172
0.912863,1.245
0.792415,1.575
0.774118,1.405
0.779356,1.358
0.775752,1.235
0.895226,1.133
0.791559,1.3
1.00625,1.94
0.76855,1.259
0.775103,1.375
0.967948,2.401
1.00069,2.519
0.789266,1.311
0.777889,1.313
1.01949,2.85
0.996135,2.483
0.986558,2.469
0.985663,2.589
0.967996,2.46
0.893371,1.271
0.858887,1.06
0.874655,1.288
0.91299,2.066
0.922224,2.217
0.887016,1.277
0.967105,2.197
1.51852,3.255
0.910732,2.338
0.90613,2.162
0.936043,2.343
0.887334,1.26
0.911328,1.099
0.914655,1.151
0.895012,0.938
0.950458,2.124
0.926343,2.126
0.936653,2.113
1.47609,3.901
0.927444,2.251
1.40253,4.083
1.35307,4.061
1.37122,3.997
1.37227,4.083
1.21321,2.99
0.807027,1.431
0.8465,1.417
0.838842,1.326
1.17695,3.568
1.18383,3.574
0.847125,1.345
1.29244,3.273
1.33351,3.66
0.851484,1.094
0.830701,1.042
0.861252,1.181
0.82201,1.089
0.844653,1.046
0.776298,1.504
0.779993,1.498
0.975732,2.175
0.771425,1.419
1.01404,2.036
0.97429,2.152
0.964986,2.192
0.94902,2.192
0.933573,2.219
0.884847,2.158
1.10007,2.368
1.11959,2.476
0.917958,2.275
0.895147,2.441
1.09734,2.365
0.867272,2.246
0.901081,2.388
1.06495,2.719
0.931515,2.452
0.942077,2.445
0.921074,2.488
0.809677,1.824
0.897049,2.357
0.903158,2.398
0.904677,2.379
0.914147,2.276
1.34024,3.603
1.42697,3.531
1.38452,3.516
0.914928,2.203
0.731852,1.47
0.731207,1.488
0.725129,1.452
0.929942,1.85
0.937572,1.82
1.11547,3.196
1.13908,3.25
0.970381,1.962
0.966329,2.191
0.872088,1.398
0.850538,1.41
1.13792,3.261
0.911216,1.971
0.866552,1.379
0.822165,1.478
0.888627,2.54
0.871494,2.381
0.87083,2.188
0.86755,2.366
0.812361,2.234
0.818012,2.442
0.832192,1.37
0.812355,1.345
1.08404,2.076
1.03584,1.953
1.04289,2.01
1.21645,3.635
1.21148,3.581
1.20124,3.607
1.10018,2.274
1.08558,2.219
1.25039,3.347
1.28669,3.256
0.876474,1.057
0.844857,0.944
1.23283,3.276
1.17452,3.398
1.11561,2.112
1.13789,2.232
1.22139,2.469
1.25758,2.517
0.814157,0.8
1.11748,2.064
1.1245,2.112
1.2446,3.17
0.779934,0.552
0.785734,0.683
1.11654,2.252
1.14819,2.167
1.10688,2.264
1.08161,2.479
0.810332,0.77
1.15052,2.069
0.819731,0.682
1.08046,2.231
1.09917,2.284
0.801613,1.615
1.07678,2.103
1.12814,2.323
0.805958,1.62
0.793659,1.331
1.11668,2.311
1.12706,2.172
0.846244,1.575
0.820712,1.672
1.13323,2.165
0.857321,1.647
0.849486,1.586
0.833027,1.712
1.34755,2.585
0.876633,1.852
0.872789,1.949
1.30397,2.938
1.29901,2.965
0.833061,1.569
0.827703,1.899
0.834805,1.873
0.830125,1.66
0.827136,1.596
0.749031,1.616
0.728074,1.475
0.813465,1.579
0.819604,1.55
0.843784,0.966
1.29609,2.981
0.879326,1.094
0.822801,1.428
1.25393,3.16
1.3202,3.013
1.34623,2.822
1.37829,2.667
1.33461,2.858
1.35041,2.887
1.25656,3.363
1.09166,2.276
1.10174,2.491
1.05838,2.342
1.44875,2.538
1.47254,2.339
1.41893,2.52
1.31701,3.839
1.25762,4.087
1.27404,4.124
1.24567,3.941
0.843359,0.677
0.840437,0.714
0.816676,0.767
0.824776,0.757
0.900298,1.681
0.831612,2.199
0.822591,1.915
0.845167,1.962
0.82486,1.769
0.842065,1.791
1.22062,3.159
1.16789,3.331
1.20424,3.373
1.25068,3.272
1.1969,3.285
1.18853,3.538
1.07516,2.136
0.800713,1.456
1.11089,2.276
1.11529,2.253
1.10502,2.216
0.873847,1.789
1.04653,2.523
1.0635,2.786
1.02461,2.655
0.830683,1.46
0.913377,1.309
0.823418,1.467
0.841932,1.449
0.838015,1.355
0.918179,1.822
0.914284,1.624
0.855551,1.672
0.855929,1.719
0.874725,1.55
0.831625,1.309
0.817472,1.383
0.816352,1.435
0.844866,1.509
0.883827,1.848
0.843164,1.363
0.832607,1.412
1.13885,3.119
1.10478,3.244
0.745705,2.137
1.10498,2.903
1.11762,2.991
1.11504,2.768
0.849713,1.437
0.853019,1.434
1.09994,2.911
1.1448,3.283
0.844423,1.416
0.841359,1.406
0.82066,1.415
0.812848,1.46
0.814315,1.481
1.22316,3.894
1.21315,3.731
0.886761,1.565
0.848975,1.294
0.908162,1.765
0.907343,1.646
0.905257,1.523
0.898009,1.472
0.892516,1.559
0.889744,1.58
1.40004,3.325
1.44364,2.841
1.41634,2.994
1.41642,3.369
1.37355,3.793
1.22309,3.631
1.22808,3.91
1.32159,3.736
0.790856,1.514
0.77677,2.201
0.787908,2.229
0.77608,2.262
1.20355,3.641
0.789123,2.294
0.75351,2.205
1.2339,3.782
1.24522,3.552
0.808066,1.342
0.787843,1.468
0.898301,1.985
1.45386,3.298
0.89573,1.996
0.808385,1.553
0.892304,1.772
0.901118,1.979
0.912669,1.812
0.812832,1.536
0.911727,1.864
0.920896,1.817
0.788734,1.394
0.926789,2.356
0.900958,2.391
0.892216,2.306
0.89014,2.202
0.840434,1.689
0.770651,2.134
0.77502,2.119
0.804771,1.353
0.780154,2.212
0.799366,1.272
1.01016,1.651
1.02818,1.855
0.791814,1.331
0.813469,1.389
0.846844,1.489
1.31769,4.108
0.834813,1.41
1.40752,2.411
0.827725,1.494
0.817773,1.534
0.830653,1.661
0.839212,1.832
0.852898,1.713
0.845912,1.881
1.00077,1.55
0.955591,1.469
0.944852,1.449
0.947412,1.412
0.852233,1.958
0.838817,1.888
1.38549,3.811
0.813901,1.071
0.830752,1.177
1.29843,4.206
1.26879,4.234
1.33867,4.303
1.34676,4.35
1.38518,4.412
0.760041,2.152
0.762577,2.145
0.763765,2.173
0.900218,2.454
0.890018,2.248
0.874875,2.012
0.820775,1.967
1.1607,3.011
0.818111,1.752
0.820988,1.685
0.849898,1.956
0.869719,1.98
0.804467,1.848
0.838241,1.781
0.825072,1.679
0.855322,1.786
0.837167,1.639
0.846413,1.617
0.850427,1.782
0.848308,1.707
0.857539,1.761
0.837013,1.623
0.756748,2.109
0.851241,1.59
0.846232,1.532
0.827164,1.483
0.850897,1.62
0.76359,2.118
0.779262,2.021
0.863778,2.185
0.832704,1.77
0.870095,1.646
0.833543,1.622
1.51675,2.324
1.51987,2.475
1.47532,2.361
1.47609,2.37
1.50719,2.281
1.50633,2.39
1.49399,2.529
1.14498,3.207
1.16768,3.43
1.17298,3.18
1.22335,3.384
0.879275,0.645
0.895108,0.645
1.46796,2.776
0.888943,0.704
0.900207,0.676
0.86401,0.642
0.877106,0.692
1.22961,2.827
1.56775,3.057
0.840557,0.688
0.832341,0.656
1.58666,3.582
1.31486,3.455
1.3835,3.659
1.41639,3.565
0.771309,2.179
0.766464,2.181
1.47881,3.696
0.759889,2.104
1.54287,3.277
0.840662,1.205
0.834077,1.07
0.82945,1.128
1.3269,3.316
1.36112,3.243
0.834733,1.19
0.822246,1.031
0.813122,1.058
1.31611,3.393
0.91514,2.575
0.931497,2.571
0.910385,1.4
0.9307,1.342
0.909139,1.461
0.91331,2.701
1.40324,3.178
1.0734,2.562
1.07088,2.346
0.920733,2.815
1.02717,2.413
1.00801,3.047
0.951499,2.534
0.733402,1.615
0.737828,1.428
0.749,1.645
0.739357,1.505
1.49292,3.802
0.893169,1.895
0.838906,1.255
0.955966,1.68
0.846318,1.217
0.786426,1.319
0.754099,1.458
0.764113,1.466
0.759661,1.41
0.749846,1.443
1.47699,3.249
0.757228,1.567
0.745322,1.443
1.40417,3.812
1.46717,3.351
1.35072,3.947
1.40027,3.519
1.38932,3.773
0.744991,1.76
0.759268,1.664
0.766653,1.722
1.36204,3.553
1.16777,2.973
1.32845,3.495
1.18291,3.026
1.18438,2.911
1.29738,3.539
1.29246,3.46
1.46994,3.042
1.4532,3.097
1.52182,3.23
1.43444,3.446
1.47734,3.51
1.46022,3.524
1.26116,3.522
1.20735,3.339
0.858321,1.331
0.842228,1.316
0.841969,1.274
0.827753,0.756
0.836085,1.408
0.828565,0.988
0.848955,1.407
1.371,3.78
1.38271,3.594
1.3601,3.505
0.81433,0.885
0.804501,1.007
1.3024,3.654
1.36474,3.595
0.821756,1.003
1.52897,2.773
1.39617,3.348
0.79813,1.39
0.79888,1.485
1.41307,3.046
0.823012,1.49
1.39215,3.107
1.42641,3.216
1.43055,3.095
1.46169,2.811
1.4489,2.772
0.79065,1.328
1.55931,2.619
0.777899,1.343
0.785474,1.272
1.5426,2.758
1.54669,2.563
0.822408,1.332
1.45749,2.829
0.824121,0.682
0.85001,0.567
0.831242,1.354
0.82866,1.346
0.811446,1.372
0.804241,1.408
0.770274,1.573
0.751728,1.442
1.42451,3.798
0.809025,1.324
0.819149,1.337
0.818111,0.999
0.766639,1.257
0.825967,1.078
1.22579,3.491
1.24423,3.565
1.25341,3.424
0.813636,1.405
0.798788,1.4
1.1814,2.98
1.17656,2.77
1.13659,2.703
1.15728,2.621
0.836112,1.251
0.824778,1.278
0.824786,1.329
0.824056,1.247
1.21778,3.21
1.21442,3.3
0.812169,1.385
1.2358,3.202
1.47405,2.825
0.813608,1.653
0.811671,1.473
0.812705,1.243
1.19279,3.155
1.25864,3.483
1.22737,3.468
1.14103,2.515
1.11615,2.401
1.26813,3.329
1.23619,3.466
0.858896,1.257
0.803106,1.267
0.825932,1.328
0.858385,1.264
0.841556,1.264
1.12849,3.191
0.748416,1.473
0.763441,1.44
1.14284,3.067
1.19516,3.378
1.28445,3.611
1.35545,3.226
0.826108,1.154
0.819886,1.415
0.814636,1.407
0.817698,1.156
0.809477,1.182
0.808477,0.99
1.22402,3.405
1.21564,3.511
1.20951,3.588
0.825256,1.091
0.867422,1.124
1.23305,3.5
1.33706,3.83
0.821525,1.027
0.826464,1.097
0.811776,1.134
0.794096,1.104
0.891994,2.649
0.83494,0.758
1.0998,2.033
1.13128,2.139
1.18886,2.489
0.829304,1.065
0.854396,1.027
0.802356,0.707
1.17035,2.069
0.842779,0.988
0.86063,0.995
0.847011,0.992
0.802956,0.947
1.01958,1.311
0.844738,0.954
0.821218,0.973
1.18804,2.268
1.15692,1.997
1.19108,2.083
1.26251,2.437
1.21682,2.237
0.821981,1.051
0.839243,1.074
0.989251,0.904
0.960984,0.748
0.976536,0.881
0.965461,0.963
0.946552,0.929
0.811611,1.005
1.02137,2.01
0.8388,1.248
0.85491,1.348
0.833112,1.027
0.853465,1.006
0.86599,0.988
0.828296,0.992
1.0299,2.409
1.22037,3.255
1.21294,3.205
1.25087,3.267
1.06271,2.415
1.06454,2.661
1.05922,2.915
1.13679,2.483
1.09354,2.262
1.27883,3.344
1.24509,3.383
1.30092,3.637
0.937839,1.447
1.20257,3.119
0.934177,1.466
0.951443,1.799
1.28172,3.431
1.24492,3.479
1.3645,3.553
1.0286,2.389
1.04636,2.598
1.1032,2.662
1.14811,2.872
1.20739,2.941
1.2167,3.157
1.23246,3.378
1.29786,3.516
1.26803,3.112
1.26858,2.9
0.944529,2.318
1.22852,3.412
1.05927,2.046
1.17512,3.312
1.16854,3.449
1.18889,3.257
1.32366,3.774
1.22941,3.029
1.07748,2.421
1.21639,3.155
1.08146,2.399
1.20373,3.245
1.28715,3.112
0.951146,2.267
1.34955,3.056
1.41445,2.858
0.743391,1.558
1.42386,2.836
1.41358,2.921
1.49574,2.593
0.758672,1.683
0.756139,1.916
0.974843,2.567
1.11033,2.178
1.15061,2.561
1.14055,2.721
0.732588,1.85
1.12935,3.069
1.11662,3.114
1.20185,2.898
1.17037,2.856
1.13076,2.732
1.12332,2.721
0.745987,1.782
1.223,3.287
1.26937,3.34
1.1237,2.282
1.15584,2.299
0.987743,2.92
0.983194,2.503
0.991746,2.412
0.775627,2.155
1.08757,1.922
1.09945,2.172
1.10449,2.304
1.10459,2.334
0.794962,1.788
0.81711,1.756
0.796668,1.724
1.3029,2.552
1.21153,2.656
0.758701,2.108
0.757853,1.984
0.785941,1.675
0.803532,1.773
0.803516,1.764
0.77501,1.712
0.799259,1.7
0.802868,1.756
0.773676,1.804
0.770859,1.813
0.789326,1.791
0.764742,1.716
1.26622,3.722
0.967067,1.891
0.943402,1.735
0.76717,1.717
1.41855,3.729
1.39614,3.881
0.988159,1.787
1.02073,1.937
1.00694,2.103
1.03794,2.287
1.31561,3.494
1.01433,2.314
1.33285,3.34
1.27117,3.499
1.04864,2.208
1.08045,2.294
0.961995,1.909
1.15885,3.178
0.945364,1.728
0.969978,1.693
1.13142,2.93
1.05314,3.022
1.13539,3.549
0.964112,1.516
1.07165,3.479
1.0753,3.393
0.988511,1.566
1.01402,1.613
1.11115,3.395
0.794294,1.517
1.06939,1.8
1.08064,1.896
1.05661,1.863
1.04842,1.933
1.18778,3.564
1.07301,2.08
1.03307,2.461
1.05028,1.974
1.0595,2.052
1.00439,1.992
1.04791,2.07
1.00705,2.379
0.995824,2.389
1.00388,2.381
0.824736,1.83
